cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
piece,Arganda del Rey--piece--12-58--,0,0,0,0,
piece,Arganda del Rey--piece--12-59--,0,0,0,0,
piece,Arganda del Rey--piece--12-6--,0,0,0,0,
piece,Arganda del Rey--piece--12-60--,0,0,0,0,
piece,Arganda del Rey--piece--12-61--,0,0,0,0,
piece,Arganda del Rey--piece--12-62--,0,0,0,0,
piece,Arganda del Rey--piece--12-63--,0,0,0,0,
piece,Arganda del Rey--piece--12-64--,0,0,0,0,
piece,Arganda del Rey--piece--12-7--,0,0,0,0,
piece,Arganda del Rey--piece--12-8--,0,0,0,0,
piece,Arganda del Rey--piece--12-9--,0,0,0,0,
piece,Arganda del Rey--piece--13-0--,1377.95,29,6.57044,4,
piece,Arganda del Rey--piece--13-1--,0,0,0,0,
piece,Arganda del Rey--piece--13-10--,0,0,0,0,
piece,Arganda del Rey--piece--13-11--,0,0,0,0,
piece,Arganda del Rey--piece--13-12--,0,0,0,0,
piece,Arganda del Rey--piece--13-13--,0,0,0,0,
piece,Arganda del Rey--piece--13-14--,0,0,0,0,
piece,Arganda del Rey--piece--13-15--,0,0,0,0,
piece,Arganda del Rey--piece--13-16--,0,0,0,0,
piece,Arganda del Rey--piece--13-17--,0,0,0,0,
piece,Arganda del Rey--piece--13-18--,0,0,0,0,
piece,Arganda del Rey--piece--13-19--,0,0,0,0,
piece,Arganda del Rey--piece--13-2--,0,0,0,0,
piece,Arganda del Rey--piece--13-20--,0,0,0,0,
piece,Arganda del Rey--piece--13-21--,0,0,0,0,
piece,Arganda del Rey--piece--13-22--,0,0,0,0,
piece,Arganda del Rey--piece--13-23--,0,0,0,0,
piece,Arganda del Rey--piece--13-24--,0,0,0,0,
piece,Arganda del Rey--piece--13-25--,0,0,0,0,
piece,Arganda del Rey--piece--13-26--,0,0,0,0,
piece,Arganda del Rey--piece--13-27--,0,0,0,0,
piece,Arganda del Rey--piece--13-28--,0,0,0,0,
piece,Arganda del Rey--piece--13-29--,0,0,0,0,
piece,Arganda del Rey--piece--13-3--,1567.68,5,0,0,
piece,Arganda del Rey--piece--13-30--,0,0,0,0,
piece,Arganda del Rey--piece--13-31--,0,0,0,0,
piece,Arganda del Rey--piece--13-32--,0,0,0,0,
piece,Arganda del Rey--piece--13-33--,0,0,0,0,
piece,Arganda del Rey--piece--13-34--,0,0,0,0,
piece,Arganda del Rey--piece--13-35--,0,0,0,0,
piece,Arganda del Rey--piece--13-36--,0,0,0,0,
piece,Arganda del Rey--piece--13-37--,0,0,0,0,
piece,Arganda del Rey--piece--13-38--,0,0,0,0,
piece,Arganda del Rey--piece--13-39--,0,0,0,0,
piece,Arganda del Rey--piece--13-4--,1068.82,26,4.58268,3,
piece,Arganda del Rey--piece--13-40--,0,0,0,0,
piece,Arganda del Rey--piece--13-41--,0,0,0,0,
piece,Arganda del Rey--piece--13-42--,0,0,0,0,
piece,Arganda del Rey--piece--13-43--,0,0,0,0,
piece,Arganda del Rey--piece--13-44--,0,0,0,0,
piece,Arganda del Rey--piece--13-45--,0,0,0,0,
piece,Arganda del Rey--piece--13-46--,0,0,0,0,
piece,Arganda del Rey--piece--13-47--,0,0,0,0,
piece,Arganda del Rey--piece--13-48--,0,0,0,0,
piece,Arganda del Rey--piece--13-49--,0,0,0,0,
piece,Arganda del Rey--piece--13-5--,1058.58,8,0,0,
piece,Arganda del Rey--piece--13-50--,0,0,0,0,
piece,Arganda del Rey--piece--13-51--,0,0,0,0,
piece,Arganda del Rey--piece--13-52--,0,0,0,0,
piece,Arganda del Rey--piece--13-53--,0,0,0,0,
piece,Arganda del Rey--piece--13-54--,0,0,0,0,
piece,Arganda del Rey--piece--13-55--,0,0,0,0,
piece,Arganda del Rey--piece--13-56--,0,0,0,0,
piece,Arganda del Rey--piece--13-57--,0,0,0,0,
piece,Arganda del Rey--piece--13-58--,0,0,0,0,
piece,Arganda del Rey--piece--13-59--,0,0,0,0,
piece,Arganda del Rey--piece--13-6--,0,0,0,0,
piece,Arganda del Rey--piece--13-60--,0,0,0,0,
piece,Arganda del Rey--piece--13-61--,0,0,0,0,
piece,Arganda del Rey--piece--13-62--,0,0,0,0,
piece,Arganda del Rey--piece--13-63--,0,0,0,0,
piece,Arganda del Rey--piece--13-64--,0,0,0,0,
piece,Arganda del Rey--piece--13-7--,0,0,0,0,
piece,Arganda del Rey--piece--13-8--,0,0,0,0,
piece,Arganda del Rey--piece--13-9--,0,0,0,0,
piece,Arganda del Rey--piece--14-0--,1127.63,27,8,1,
piece,Arganda del Rey--piece--14-1--,0,0,0,0,
piece,Arganda del Rey--piece--14-10--,0,0,0,0,
piece,Arganda del Rey--piece--14-11--,0,0,0,0,
piece,Arganda del Rey--piece--14-12--,0,0,0,0,
piece,Arganda del Rey--piece--14-13--,0,0,0,0,
piece,Arganda del Rey--piece--14-14--,0,0,0,0,
piece,Arganda del Rey--piece--14-15--,0,0,0,0,
piece,Arganda del Rey--piece--14-16--,0,0,0,0,
piece,Arganda del Rey--piece--14-17--,0,0,0,0,
piece,Arganda del Rey--piece--14-18--,0,0,0,0,
piece,Arganda del Rey--piece--14-19--,0,0,0,0,
piece,Arganda del Rey--piece--14-2--,0,1,0,0,
piece,Arganda del Rey--piece--14-20--,0,0,0,0,
piece,Arganda del Rey--piece--14-21--,0,0,0,0,
piece,Arganda del Rey--piece--14-22--,0,0,0,0,
piece,Arganda del Rey--piece--14-23--,0,0,0,0,
piece,Arganda del Rey--piece--14-24--,0,0,0,0,
piece,Arganda del Rey--piece--14-25--,0,0,0,0,
piece,Arganda del Rey--piece--14-26--,0,0,0,0,
piece,Arganda del Rey--piece--14-27--,0,0,0,0,
piece,Arganda del Rey--piece--14-28--,0,0,0,0,
piece,Arganda del Rey--piece--14-29--,0,0,0,0,
piece,Arganda del Rey--piece--14-3--,279.381,3,0,0,
piece,Arganda del Rey--piece--14-30--,0,0,0,0,
piece,Arganda del Rey--piece--14-31--,0,0,0,0,
piece,Arganda del Rey--piece--14-32--,0,0,0,0,
piece,Arganda del Rey--piece--14-33--,0,0,0,0,
piece,Arganda del Rey--piece--14-34--,0,0,0,0,
piece,Arganda del Rey--piece--14-35--,0,0,0,0,
piece,Arganda del Rey--piece--14-36--,0,0,0,0,
piece,Arganda del Rey--piece--14-37--,0,0,0,0,
piece,Arganda del Rey--piece--14-38--,0,0,0,0,
piece,Arganda del Rey--piece--14-39--,0,0,0,0,
piece,Arganda del Rey--piece--14-4--,1114.15,2,0,0,
piece,Arganda del Rey--piece--14-40--,0,0,0,0,
piece,Arganda del Rey--piece--14-41--,0,0,0,0,
piece,Arganda del Rey--piece--14-42--,0,0,0,0,
piece,Arganda del Rey--piece--14-43--,0,0,0,0,
piece,Arganda del Rey--piece--14-44--,0,0,0,0,
piece,Arganda del Rey--piece--14-45--,0,0,0,0,
piece,Arganda del Rey--piece--14-46--,0,0,0,0,
piece,Arganda del Rey--piece--14-47--,0,0,0,0,
piece,Arganda del Rey--piece--14-48--,0,0,0,0,
piece,Arganda del Rey--piece--14-49--,0,0,0,0,
piece,Arganda del Rey--piece--14-5--,645.763,1,9.16667,1,
piece,Arganda del Rey--piece--14-50--,0,0,0,0,
piece,Arganda del Rey--piece--14-51--,0,0,0,0,
piece,Arganda del Rey--piece--14-52--,0,0,0,0,
piece,Arganda del Rey--piece--14-53--,0,0,0,0,
piece,Arganda del Rey--piece--14-54--,0,0,0,0,
piece,Arganda del Rey--piece--14-55--,0,0,0,0,
piece,Arganda del Rey--piece--14-56--,0,0,0,0,
piece,Arganda del Rey--piece--14-57--,0,0,0,0,
piece,Arganda del Rey--piece--14-58--,0,0,0,0,
piece,Arganda del Rey--piece--14-59--,0,0,0,0,
piece,Arganda del Rey--piece--14-6--,0,0,0,0,
piece,Arganda del Rey--piece--14-60--,0,0,0,0,
piece,Arganda del Rey--piece--14-61--,0,0,0,0,
piece,Arganda del Rey--piece--14-62--,0,0,0,0,
piece,Arganda del Rey--piece--14-63--,0,0,0,0,
piece,Arganda del Rey--piece--14-64--,0,0,0,0,
piece,Arganda del Rey--piece--14-7--,0,0,0,0,
piece,Arganda del Rey--piece--14-8--,0,0,0,0,
piece,Arganda del Rey--piece--14-9--,0,0,0,0,
piece,Arganda del Rey--piece--15-0--,1216.03,29,7.36207,2,
piece,Arganda del Rey--piece--15-1--,0,0,0,0,
piece,Arganda del Rey--piece--15-10--,0,0,0,0,
piece,Arganda del Rey--piece--15-11--,0,0,0,0,
piece,Arganda del Rey--piece--15-12--,0,0,0,0,
piece,Arganda del Rey--piece--15-13--,0,0,0,0,
piece,Arganda del Rey--piece--15-14--,0,0,0,0,
piece,Arganda del Rey--piece--15-15--,0,0,0,0,
piece,Arganda del Rey--piece--15-16--,0,0,0,0,
piece,Arganda del Rey--piece--15-17--,0,0,0,0,
piece,Arganda del Rey--piece--15-18--,0,0,0,0,
piece,Arganda del Rey--piece--15-19--,0,0,0,0,
piece,Arganda del Rey--piece--15-2--,0,0,0,0,
piece,Arganda del Rey--piece--15-20--,0,0,0,0,
piece,Arganda del Rey--piece--15-21--,0,0,0,0,
piece,Arganda del Rey--piece--15-22--,0,0,0,0,
piece,Arganda del Rey--piece--15-23--,0,0,0,0,
piece,Arganda del Rey--piece--15-24--,0,0,0,0,
