cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2807902050,Madrid--2807902050--,3927.78,28,18.9104,9,
2807902051,Madrid--2807902051--,4110.71,25,18.413,9,
2807902052,Madrid--2807902052--,4148.28,7,15.1707,4,
2807902053,Madrid--2807902053--,3553.52,3,0,0,
2807902054,Madrid--2807902054--,5100.77,3,0,0,
2807902055,Madrid--2807902055--,3195.51,3,0,0,
2807902056,Madrid--2807902056--,3799.25,10,18.3737,3,
2807902057,Madrid--2807902057--,3565.4,11,16.1742,2,
2807902058,Madrid--2807902058--,3865.2,11,14.2857,1,
2807902059,Madrid--2807902059--,3661,2,0,0,
2807902060,Madrid--2807902060--,4639.97,6,22.5,1,
2807902061,Madrid--2807902061--,0,0,0,0,
2807902062,Madrid--2807902062--,3920.45,1,0,0,
2807902063,Madrid--2807902063--,3648.04,13,19.7483,4,
2807902064,Madrid--2807902064--,4149.43,17,17.0006,5,
2807902065,Madrid--2807902065--,3915.92,22,16.6571,9,
2807902066,Madrid--2807902066--,3867.87,13,16.7594,5,
2807902067,Madrid--2807902067--,4401.04,2,17.7186,3,
2807902068,Madrid--2807902068--,4257.51,3,0,0,
2807902069,Madrid--2807902069--,4584.95,16,25,1,
2807902070,Madrid--2807902070--,3853.47,22,16.9948,11,
2807902071,Madrid--2807902071--,4085.36,12,19.7521,4,
2807902072,Madrid--2807902072--,4935.46,17,16.9429,10,
2807902073,Madrid--2807902073--,4007.06,9,17.1992,4,
2807902074,Madrid--2807902074--,3784.02,13,14.3973,4,
2807902075,Madrid--2807902075--,4577.18,7,14.7908,4,
2807902077,Madrid--2807902077--,5088.89,1,17.5676,1,
2807902078,Madrid--2807902078--,4339.16,7,21.3103,4,
2807902079,Madrid--2807902079--,4187.69,4,0,0,
2807902080,Madrid--2807902080--,4234.21,18,17.877,5,
2807902081,Madrid--2807902081--,3979.07,13,0,0,
2807902082,Madrid--2807902082--,4948.66,7,16.1667,1,
2807902083,Madrid--2807902083--,4423.62,30,15.8114,29,
2807902085,Madrid--2807902085--,5049.67,5,0,0,
2807902086,Madrid--2807902086--,4170.97,6,10.4167,1,
2807902087,Madrid--2807902087--,4272.71,12,15.4105,7,
2807902088,Madrid--2807902088--,4355.66,4,16.1866,2,
2807902089,Madrid--2807902089--,0,0,12.069,2,
2807902090,Madrid--2807902090--,4700.72,3,17.1429,2,
2807902091,Madrid--2807902091--,3942.17,8,14.1793,3,
2807902092,Madrid--2807902092--,3963.75,15,18.6799,7,
2807902093,Madrid--2807902093--,5007.89,5,14.3542,17,
2807902094,Madrid--2807902094--,5244.09,2,25.8333,1,
2807902095,Madrid--2807902095--,4697.67,13,489.185,10,
2807902096,Madrid--2807902096--,5172.49,7,13.1783,1,
2807902097,Madrid--2807902097--,4154.22,12,15.2148,7,
2807902098,Madrid--2807902098--,5168.54,1,13.9205,2,
2807902099,Madrid--2807902099--,3836.96,29,14.9501,30,
2807902100,Madrid--2807902100--,3652.98,15,15.7201,12,
2807902101,Madrid--2807902101--,4952.3,17,14.5322,8,
2807902102,Madrid--2807902102--,4214.47,5,10.4845,4,
2807902103,Madrid--2807902103--,4920.95,26,14.0607,11,
2807902104,Madrid--2807902104--,5427.86,11,15.6878,16,
2807902105,Madrid--2807902105--,4791.32,27,15.4901,24,
2807902106,Madrid--2807902106--,4321.45,5,18.7474,4,
2807903001,Madrid--2807903001--,4707.26,8,14.9894,6,
2807903002,Madrid--2807903002--,3977.64,30,16.3417,5,
2807903003,Madrid--2807903003--,4449.82,10,17.1075,2,
2807903004,Madrid--2807903004--,3901.47,17,15.6882,5,
2807903005,Madrid--2807903005--,3755,3,0,0,
2807903006,Madrid--2807903006--,4247.62,7,13.4554,3,
2807903007,Madrid--2807903007--,3450.89,8,19.5307,8,
2807903008,Madrid--2807903008--,4367.03,8,15.399,3,
2807903009,Madrid--2807903009--,4177.36,6,13.125,3,
2807903010,Madrid--2807903010--,4496.36,6,18.694,4,
2807903011,Madrid--2807903011--,4525.75,3,14.4232,3,
2807903012,Madrid--2807903012--,4741.86,6,15.6706,7,
2807903013,Madrid--2807903013--,3596.59,6,17.7657,19,
2807903014,Madrid--2807903014--,3869.35,7,13.172,5,
2807903015,Madrid--2807903015--,4414.73,18,15,1,
2807903016,Madrid--2807903016--,4529.79,14,17.0833,2,
2807903017,Madrid--2807903017--,4438.06,9,0,0,
2807903018,Madrid--2807903018--,4077.93,11,12.2925,2,
2807903019,Madrid--2807903019--,3924.66,7,15.4643,6,
2807903020,Madrid--2807903020--,3682.61,16,16.9673,10,
2807903021,Madrid--2807903021--,4241.84,30,17.4256,10,
